BasicGardening_Completed_ObjectiveDescription,Basic Gardening,Basic Gardening
BasicGardening_Completed_ObjectiveDescription*,Basic Gardening,Basic Gardening
BasicGardening_Main_QuestTitle,Basic Gardening,Basic Gardening
BasicGardening_Main_QuestTitle*,Basic Gardening,Basic Gardening
BasicGardening_Completed_Event_CardName,Basic Gardening Complete,Basic Gardening Complete
BasicGardening_Completed_Event_CardName*,Basic Gardening Complete,Basic Gardening Complete
BasicHerbalism_Completed_ObjectiveDescription,Basic Herbalism,Basic Herbalism
BasicHerbalism_Completed_ObjectiveDescription*,Basic Herbalism,Basic Herbalism
BasicHerbalism_Main_QuestTitle,Basic Herbalism,Basic Herbalism
BasicHerbalism_Main_QuestTitle*,Basic Herbalism,Basic Herbalism
BasicHerbalism_Completed_Event_CardName,Basic Herbalism Complete,Basic Herbalism Complete
BasicHerbalism_Completed_Event_CardName*,Basic Herbalism Complete,Basic Herbalism Complete
BasicHunting_Completed_ObjectiveDescription,Basic Hunting,Basic Hunting
BasicHunting_Completed_ObjectiveDescription*,Basic Hunting,Basic Hunting
BasicHunting_Main_QuestTitle,Basic Hunting,Basic Hunting
BasicHunting_Main_QuestTitle*,Basic Hunting,Basic Hunting
BasicHunting_Completed_Event_CardName,Basic Hunting Complete,Basic Hunting Complete
BasicHunting_Completed_Event_CardName*,Basic Hunting Complete,Basic Hunting Complete
BasicLeatherClothing_Completed_ObjectiveDescription,Basic Leather Clothing,Basic Leather Clothing
BasicLeatherClothing_Main_QuestTitle,Basic Leather Clothing,Basic Leather Clothing
BasicLeatherClothing_Completed_Event_CardName,Basic Leather Clothing Complete,Basic Leather Clothing Complete
BasicLeatherCrafts_Completed_ObjectiveDescription,Basic Leather Crafts,Basic Leather Crafts
BasicLeatherCrafts_Main_QuestTitle,Basic Leather Crafts,Basic Leather Crafts
BasicLeatherCrafts_Completed_Event_CardName,Basic Leather Crafts Complete,Basic Leather Crafts Complete
BasicLeatherWorking_Main_QuestTitle,Basic LeatherWorking,Basic LeatherWorking
BasicLeatherWorking_Completed_ObjectiveDescription,Basic Leatherworking,Basic Leatherworking
BasicLeatherWorking_Completed_ObjectiveDescription*,Basic Leatherworking,Basic Leatherworking
BasicLeatherWorking_Main_QuestTitle*,Basic Leatherworking,Basic Leatherworking
BasicLeatherworking_Completed_Event_CardName,Basic Leatherworking Complete,Basic Leatherworking Complete
BasicLeatherworking_Completed_Event_CardName*,Basic Leatherworking Complete,Basic Leatherworking Complete
BasicMagic_Completed_ObjectiveDescription,Basic Magic,Basic Magic
BasicMagic_DisplayConditions_ObjectiveDescription,Basic Magic,Basic Magic
BasicMagic_Main_QuestTitle,Basic Magic,Basic Magic
BasicMagic_Completed_Event_CardName,Basic Magic Complete,Basic Magic Complete
BasicNeeds_Completed_ObjectiveDescription,Basic Needs,Basic Needs
BasicNeeds_Completed_ObjectiveDescription*,Basic Needs,Basic Needs
BasicNeeds_Main_QuestTitle,Basic Needs,Basic Needs
BasicNeeds_Main_QuestTitle*,Basic Needs,Basic Needs
BasicNeeds_Completed_Event_CardName,Basic Needs Complete,Basic Needs Complete
BasicNeeds_Completed_Event_CardName*,Basic Needs Complete,Basic Needs Complete
BasicPlantwear_Completed_ObjectiveDescription,Basic Plantwear,Basic Plantwear
BasicPlantwear_Main_QuestTitle,Basic Plantwear,Basic Plantwear
BasicPlantwear_Completed_Event_CardName,Basic Plantwear Complete,Basic Plantwear Complete
BasicPottery_Completed_ObjectiveDescription,Basic Pottery,Basic Pottery
BasicPottery_Completed_ObjectiveDescription*,Basic Pottery,Basic Pottery
BasicPottery_Main_QuestTitle,Basic Pottery,Basic Pottery
BasicPottery_Main_QuestTitle*,Basic Pottery,Basic Pottery
BasicPottery_Completed_Event_CardName,Basic Pottery Complete,Basic Pottery Complete
BasicPottery_Completed_Event_CardName*,Basic Pottery Complete,Basic Pottery Complete
BasicSpearfighting_Completed_ObjectiveDescription,Basic SpearFighting,Basic SpearFighting
BasicSpearfighting_Main_QuestTitle,Basic Spearfighting,Basic Spearfighting
BasicSpearfighting_Completed_Event_CardName,Basic Spearfighting Complete,Basic Spearfighting Complete
BasicSurvival_Completed_ObjectiveDescription,Basic Survival,Basic Survival
BasicSurvival_Main_QuestTitle,Basic Survival,Basic Survival
BasicSurvival_Completed_Event_CardName,Basic Survival Complete,Basic Survival Complete
BasicSurvivalGear_Completed_ObjectiveDescription,Basic Survival Gear,Basic Survival Gear
BasicSurvivalGear_Main_QuestTitle,Basic Survival Gear,Basic Survival Gear
BasicSurvivalGear_Completed_Event_CardName,Basic Survival Gear Complete,Basic Survival Gear Complete
BasicTailoring_Main_QuestTitle,Basic Tailoring,Basic Tailoring
BasicTailoring_Completed_Event_CardName,Basic Tailoring Complete,Basic Tailoring Complete
BasicTanning_Completed_ObjectiveDescription,Basic Tanning,Basic Tanning
BasicTanning_Main_QuestTitle,Basic Tanning,Basic Tanning
BasicTanning_Completed_Event_CardName,Basic Tanning Complete,Basic Tanning Complete
BasicTrapping_Completed_ObjectiveDescription,Basic Trapping,Basic Trapping
BasicTrapping_Completed_ObjectiveDescription*,Basic Trapping,Basic Trapping
BasicTrapping_Main_QuestTitle,Basic Trapping,Basic Trapping
BasicTrapping_Main_QuestTitle*,Basic Trapping,Basic Trapping
BasicTrapping_Completed_Event_CardName,Basic Trapping Complete,Basic Trapping Complete
BasicTrapping_Completed_Event_CardName*,Basic Trapping Complete,Basic Trapping Complete
BasicWeaving_Completed_ObjectiveDescription,Basic Weaving,Basic Weaving
BasicWeaving_Completed_ObjectiveDescription*,Basic Weaving,Basic Weaving
BasicWeaving_Main_QuestTitle,Basic Weaving,Basic Weaving
BasicWeaving_Main_QuestTitle*,Basic Weaving,Basic Weaving
BasicWeaving_Completed_Event_CardName,Basic Weaving Complete,Basic Weaving Complete
BasicWeaving_Completed_Event_CardName*,Basic Weaving Complete,Basic Weaving Complete
BasicWoodworking_Main_QuestTitle,Basic Woodworking,Basic Woodworking
BasicWoodworking_Main_QuestTitle*,Basic Woodworking,Basic Woodworking
BasicWoodworking_Completed_Event_CardName,Basic Woodworking Complete,Basic Woodworking Complete
BasicWoodworking_Completed_Event_CardName*,Basic Woodworking Complete,Basic Woodworking Complete
BasicWoundTreatment_Completed_ObjectiveDescription,Basic Wound Treatment,Basic Wound Treatment
BasicWoundTreatment_Completed_ObjectiveDescription*,Basic Wound Treatment,Basic Wound Treatment
BasicWoundTreatment_Main_QuestTitle,Basic Wound Treatment,Basic Wound Treatment
BasicWoundTreatment_Main_QuestTitle*,Basic Wound Treatment,Basic Wound Treatment
BasicWoundTreatment_Completed_Event_CardName,Basic Wound Treatment Complete,Basic Wound Treatment Complete
BasicWoundTreatment_Completed_Event_CardName*,Basic Wound Treatment Complete,Basic Wound Treatment Complete
Tab_Cooking_Basics_TabName,Basics,Basics
Tab_Tailoring_Basics_TabName,Basics,Basics
BasketPlaced_CardName,Basket,Basket
Basket_CardName,Basket,Basket
Bp_Basket_CardName,Basket,Basket
BeastAffinity_Completed_ObjectiveDescription,Beast Affinity,Beast Affinity
BeastAffinity_GameName,Beast Affinity,Beast Affinity
BeastAffinity_Main_QuestTitle,Beast Affinity,Beast Affinity
BeastAffinity_Completed_Event_CardName,Beast Affinity Completed,Beast Affinity Completed
BeastUrge_GameName,Beast Urge,Beast Urge
BeastUrge_Statuses[0].GameName,Beast Urge,Beast Urge
BeastUrge_Statuses[1].GameName,Beast Urge,Beast Urge
BeastUrge_Statuses[2].GameName,Beast Urge,Beast Urge
IntermediateArchery_Obj4_BecomeDecentAtArchery_ObjectiveDescription,Become Decent at Archery,Become Decent at Archery
IntermediateArchery_Sub4_BecomeDecentAtArchery_QuestTitle,Become Decent at Archery,Become Decent at Archery
Event_DrumMenu_DismantleActions[2].ActionDescription,Become the drum!,Become the drum!
tag_Bed_InGameName,Bed,Bed
tag_Bedding_InGameName,Bedding,Bedding
GpTag_BeddingMaterial_TabName,Bedding Material,Bedding Material
BedRoll_CardName,Bedroll,Bedroll
Bp_Bedroll_CardName,Bedroll,Bedroll
LQ_Beer_CardName,Beer,Beer
Beeswax_CardName,Beeswax,Beeswax
eTag_Belt_InGameName,Belt,Belt
tag_Belt_InGameName,Belt,Belt
LQ_SpiritBadger_CardInteractions[0].ActionName,Bestial Resilience,Bestial Resilience
LQ_SpiritBoar_CardInteractions[0].ActionName,Bestial Resilience,Bestial Resilience
LQ_SpiritDeer_CardInteractions[0].ActionName,Bestial Resilience,Bestial Resilience
LQ_SpiritFox_CardInteractions[0].ActionName,Bestial Resilience,Bestial Resilience
LQ_SpiritWolf_CardInteractions[0].ActionName,Bestial Resilience,Bestial Resilience
Resilience_GameName,Bestial Resilience,Bestial Resilience
Resilience_Statuses[0].GameName,Bestial Resilience,Bestial Resilience
Resilience_Statuses[1].GameName,Bestial Resilience,Bestial Resilience
Resilience_Statuses[2].GameName,Bestial Resilience,Bestial Resilience
Resilience_Statuses[3].GameName,Bestial Resilience,Bestial Resilience
Resilience_Statuses[4].GameName,Bestial Resilience,Bestial Resilience
Resilience_Statuses[5].GameName,Bestial Resilience,Bestial Resilience
tag_CopperBig_InGameName,Big Copper Object,Big Copper Object
BillberriesFresh_CardName,Billberries,Billberries
BillberriesFresh_SpecialDurability3.OnFull.ActionDescription,Billberries are fermenting!,Billberries are fermenting!
BillberriesFermenting_UsageDurability.OnFull.ActionDescription,Billberries dried!,Billberries dried!
BillberriesFresh_UsageDurability.OnFull.ActionDescription,Billberries dried!,Billberries dried!
BillberriesRoasted_UsageDurability.OnFull.ActionDescription,Billberries dried!,Billberries dried!
BillberriesFermenting_SpecialDurability3.OnFull.ActionDescription,Billberries fermented!,Billberries fermented!
BillberriesPlantedMature_CardName,Billberry Bush,Billberry Bush
Event_BadgerSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
Event_BoarSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
Event_DarknessSpiritAppeared_DismantleActions[1].ActionName,Bind,Bind
Event_DeerSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
Event_EarthSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
Event_FireSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
Event_FlintclawSpiritAppeared_DismantleActions[1].ActionName,Bind,Bind
Event_FoxSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
Event_WaterSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
Event_WolfSpiritFamiliar_DismantleActions[0].ActionName,Bind,Bind
BeastAffinity_Obj3_BidABeastSpirit_ObjectiveDescription,Bind a Beast Spirit,Bind a Beast Spirit
BeastAffinity_Sub3_BindABeastSpirit_QuestTitle,Bind a Beast Spirit,Bind a Beast Spirit
EarthAffinity_Obj3_BindAEarthSpirit_ObjectiveDescription,Bind a Earth Spirit,Bind a Earth Spirit
EarthAffinity_Sub3_BindAEarthSpirit_QuestTitle,Bind a Earth Spirit,Bind a Earth Spirit
FireAffinity_Obj3_BindAFireSpirit_ObjectiveDescription,Bind a Fire Spirit,Bind a Fire Spirit
FireAffinity_Sub3_BindAFireSpirit_QuestTitle,Bind a Fire Spirit,Bind a Fire Spirit
WaterAffinity_Obj3_BindAWaterSpirit_ObjectiveDescription,Bind a Water Spirit,Bind a Water Spirit
WaterAffinity_Sub3_BindAWaterSpirit_QuestTitle,Bind a Water Spirit,Bind a Water Spirit
Event_NightTerror_DismantleActions[1].ActionName,Bind it,Bind it
Tab_Spirits_BindingLocations_TabName,Binding Locations,Binding Locations
Bp_BadgerFamiliar_CardDescription,"Binds a badger spirit to your soul, making you both a bit more like the other.","Binds a badger spirit to your soul, making you both a bit more like the other."
Bp_BoarFamiliar_CardDescription,"Binds a boar spirit to your soul, making you both a bit more like the other.","Binds a boar spirit to your soul, making you both a bit more like the other."
Bp_DeerFamiliar_CardDescription,"Binds a deer spirit to your soul, making you both a bit more like the other.","Binds a deer spirit to your soul, making you both a bit more like the other."
Bp_FireFamiliar_CardDescription,"Binds a fire spirit to your soul, making you both a bit more like the other.","Binds a fire spirit to your soul, making you both a bit more like the other."
Bp_FoxFamiliar_CardDescription,"Binds a fox spirit to your soul, making you both a bit more like the other.","Binds a fox spirit to your soul, making you both a bit more like the other."
Bp_WaterFamiliar_CardDescription,"Binds a water spirit to your soul, making you both a bit more like the other.","Binds a water spirit to your soul, making you both a bit more like the other."
Bp_WolfFamiliar_CardDescription,"Binds a wolf spirit to your soul, making you both a bit more like the other.","Binds a wolf spirit to your soul, making you both a bit more like the other."
Bp_EarthFamiliar_CardDescription,"Binds an earth spirit to your soul, making you both a bit more like the other.","Binds an earth spirit to your soul, making you both a bit more like the other."
BirdAffinity_GameName,Bird Affinity,Bird Affinity
BonesBird_CardName,Bird Bones,Bird Bones
ClearingOak_MossyClearing_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_GreatOak_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_GreenGrove_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_MossyGrove_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_MossyStone_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_MuddyGrove_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_OldStump_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_SecretGrove_FuelCapacity.CardStatName,Bird Food,Bird Food
GroveOak_ShadyGrove_FuelCapacity.CardStatName,Bird Food,Bird Food
GrovePine_DeerGrove_FuelCapacity.CardStatName,Bird Food,Bird Food
Grove_WillOWispGrove1_FuelCapacity.CardStatName,Bird Food,Bird Food
Grove_WillOWispGrove2_FuelCapacity.CardStatName,Bird Food,Bird Food
ThicketOak_GreenTangle_FuelCapacity.CardStatName,Bird Food,Bird Food
ThicketOak_LostWoods_FuelCapacity.CardStatName,Bird Food,Bird Food
ThicketOak_MuddyThicket_FuelCapacity.CardStatName,Bird Food,Bird Food
ThicketOak_MuddyWay_FuelCapacity.CardStatName,Bird Food,Bird Food
ThicketOak_WhisperingThicket_FuelCapacity.CardStatName,Bird Food,Bird Food
ThicketOak_WildThicket_FuelCapacity.CardStatName,Bird Food,Bird Food
BirdMeatRaw_CardName,Bird Meat,Bird Meat
BirdMeatCooked_UsageDurability.OnFull.ActionDescription,Bird Meat dried!,Bird Meat dried!
BirdMeatRaw_UsageDurability.OnFull.ActionDescription,Bird Meat dried!,Bird Meat dried!
SaturationBird_GameName,Bird Saturation,Bird Saturation
eTag_WBite_InGameName,Bite,Bite
W_BiteWound_CardName,Bite Wound,Bite Wound
W_BiteWound_SpoilageTime.OnFull.ActionName,Bite Wound,Bite Wound
W_WolfBite_SpoilageTime.OnFull.ActionName,Bite Wound,Bite Wound
Bitter_FlavourName,Bitter,Bitter
Pkg_Bladder_GroupName,Bladder,Bladder
NettleLeavesBlanchedBoiled_CardName,Blanched Nettles,Blanched Nettles
BloodLoss_Statuses[1].GameName,Bleeding,Bleeding
BloodLoss_Statuses[2].GameName,Bleeding,Bleeding
W_ArmLacerationLStitched_Progress.CardStatName,Bleeding,Bleeding
W_ArmLacerationL_Progress.CardStatName,Bleeding,Bleeding
W_ArmLacerationRStitched_Progress.CardStatName,Bleeding,Bleeding
W_ArmLacerationR_Progress.CardStatName,Bleeding,Bleeding
W_BiteWound_Progress.CardStatName,Bleeding,Bleeding
W_ClawMarks_Progress.CardStatName,Bleeding,Bleeding
W_LegLacerationLStitched_Progress.CardStatName,Bleeding,Bleeding
W_LegLacerationL_Progress.CardStatName,Bleeding,Bleeding
W_LegLacerationRStitched_Progress.CardStatName,Bleeding,Bleeding
W_LegLacerationR_Progress.CardStatName,Bleeding,Bleeding
W_MinorLacerationStitched_Progress.CardStatName,Bleeding,Bleeding
W_MinorLaceration_Progress.CardStatName,Bleeding,Bleeding
W_Puncture_Progress.CardStatName,Bleeding,Bleeding
W_WolfBite_Progress.CardStatName,Bleeding,Bleeding
BloodLoss_Statuses[3].GameName,Bleeding Profusely,Bleeding Profusely
BloodLoss_Statuses[4].GameName,Bleeding Profusely,Bleeding Profusely
LQ_SpiritFlint_CardInteractions[0].ActionName,Bless Flint,Bless Flint
